,BOO,date,month,year,season,time,lati,long,cino,ecp,mssw,pd,grade,oci,diam,cyclone_id
0,0,1.0,5.0,1982.0,2.0,300,14.0,82.5,1.5,,25.0,3.0,1.0,,,1982-1
1,0,1.0,5.0,1982.0,2.0,600,14.5,82.5,2.0,,30.0,5.0,2.0,,,1982-1
2,0,1.0,5.0,1982.0,2.0,900,,,,,,,,,,1982-1
3,0,1.0,5.0,1982.0,2.0,1200,15.0,82.0,2.5,,35.0,6.0,3.0,,,1982-1
4,0,1.0,5.0,1982.0,2.0,1500,,,,,,,,,,1982-1
5,0,1.0,5.0,1982.0,2.0,1800,15.5,82.5,2.5,,40.0,8.0,3.0,,,1982-1
6,0,1.0,5.0,1982.0,2.0,2100,,,,,,,,,,1982-1
7,0,2.0,5.0,1982.0,2.0,0,16.0,83.0,3.0,,45.0,10.0,3.0,,,1982-1
8,0,2.0,5.0,1982.0,2.0,300,16.5,83.5,3.0,,45.0,10.04,3.0,,,1982-1
9,0,2.0,5.0,1982.0,2.0,600,16.5,84.0,3.5,,50.0,12.4,4.0,,,1982-1
10,0,2.0,5.0,1982.0,2.0,900,,,,,,,,,,1982-1
11,0,2.0,5.0,1982.0,2.0,1200,16.5,84.5,3.5,,55.0,15.0,4.0,,,1982-1
12,0,2.0,5.0,1982.0,2.0,1500,,,,,,,,,,1982-1
13,0,2.0,5.0,1982.0,2.0,1800,17.0,85.0,3.5,,55.0,15.0,4.0,,,1982-1
14,0,2.0,5.0,1982.0,2.0,2100,,,,,,,,,,1982-1
15,0,3.0,5.0,1982.0,2.0,0,17.0,86.0,3.5,,60.0,17.85,4.0,,,1982-1
16,0,3.0,5.0,1982.0,2.0,300,17.0,86.5,4.0,,65.0,20.95,7.0,,,1982-1
17,0,3.0,5.0,1982.0,2.0,600,17.5,87.5,4.5,,80.0,31.74,7.0,,,1982-1
18,0,3.0,5.0,1982.0,2.0,900,,,,,,,,,,1982-1
19,0,3.0,5.0,1982.0,2.0,1200,17.5,88.5,5.0,,90.0,40.17,7.0,,,1982-1
20,0,3.0,5.0,1982.0,2.0,1500,,,,,,,,,,1982-1
21,0,3.0,5.0,1982.0,2.0,1800,17.5,90.0,5.5,,105.0,54.68,7.0,,,1982-1
22,0,3.0,5.0,1982.0,2.0,2100,,,,,,,,,,1982-1
23,0,4.0,5.0,1982.0,2.0,0,17.5,91.0,6.0,,115.0,65.59,7.0,,,1982-1
24,0,4.0,5.0,1982.0,2.0,300,17.5,91.5,6.0,,115.0,65.59,7.0,,,1982-1
25,0,4.0,5.0,1982.0,2.0,600,17.5,92.0,6.0,,115.0,65.59,7.0,,,1982-1
26,0,4.0,5.0,1982.0,2.0,900,,,,,,,,,,1982-1
27,0,4.0,5.0,1982.0,2.0,1200,17.5,93.5,6.0,,115.0,65.59,7.0,,,1982-1
28,0,4.0,5.0,1982.0,2.0,1500,,,,,,,,,,1982-1
29,0,4.0,5.0,1982.0,2.0,1800,17.3,94.5,,,115.0,65.59,7.0,,,1982-1
30,0,4.0,5.0,1982.0,2.0,2100,,,,,,,,,,1982-1
31,0,5.0,5.0,1982.0,2.0,0,,,,,,,,,,1982-1
32,0,5.0,5.0,1982.0,2.0,300,17.2,98.5,,,30.0,4.46,2.0,,,1982-1
33,0,5.0,5.0,1982.0,2.0,600,,,,,,,,,,1982-1
34,0,5.0,5.0,1982.0,2.0,900,,,,,,,,,,1982-1
35,0,5.0,5.0,1982.0,2.0,1200,17.5,88.5,,,,,,,,1982-1
36,0,31.0,5.0,1982.0,2.0,1200,14.5,91.5,1.5,990.0,25.0,3.1,1.0,,,1982-2
37,0,31.0,5.0,1982.0,2.0,1500,,,,,,,,,,1982-2
38,0,31.0,5.0,1982.0,2.0,1800,19.0,91.3,2.0,988.0,30.0,4.46,2.0,,,1982-2
39,0,31.0,5.0,1982.0,2.0,2100,,,,,,,,,,1982-2
40,0,1.0,6.0,1982.0,0.0,0,,,,,,,,,,1982-2
41,0,1.0,6.0,1982.0,0.0,300,16.0,91.0,2.5,984.0,40.0,7.93,3.0,,,1982-2
42,0,1.0,6.0,1982.0,0.0,600,16.5,91.0,2.5,984.0,40.0,7.93,3.0,,,1982-2
43,0,1.0,6.0,1982.0,0.0,900,,,,,,,,,,1982-2
44,0,1.0,6.0,1982.0,0.0,1200,16.5,90.5,2.5,984.0,40.0,7.93,3.0,,,1982-2
45,0,1.0,6.0,1982.0,0.0,1500,,,,,,,,,,1982-2
46,0,1.0,6.0,1982.0,0.0,1800,17.0,90.0,2.5,984.0,40.0,7.93,3.0,,,1982-2
47,0,1.0,6.0,1982.0,0.0,2100,,,,,,,,,,1982-2
48,0,2.0,6.0,1982.0,0.0,0,19.0,88.5,2.5,984.0,40.0,7.93,3.0,,,1982-2
49,0,2.0,6.0,1982.0,0.0,300,17.5,89.5,3.0,982.0,45.0,10.04,3.0,,,1982-2
50,0,2.0,6.0,1982.0,0.0,600,17.5,89.5,3.5,982.0,45.0,10.04,3.0,,,1982-2
51,0,2.0,6.0,1982.0,0.0,900,,,,,,,,,,1982-2
52,0,2.0,6.0,1982.0,0.0,1200,18.0,89.0,3.0,982.0,45.0,10.04,4.0,,,1982-2
53,0,2.0,6.0,1982.0,0.0,1500,,,,,,,,,,1982-2
54,0,2.0,6.0,1982.0,0.0,1800,18.5,88.5,3.0,979.0,50.0,13.0,4.0,,,1982-2
55,0,2.0,6.0,1982.0,0.0,2100,,,,,,,,,,1982-2
56,0,3.0,6.0,1982.0,0.0,0,19.0,88.5,3.5,976.0,55.0,16.0,4.0,,,1982-2
57,0,3.0,6.0,1982.0,0.0,300,19.0,88.0,4.0,972.0,65.0,22.0,7.0,,,1982-2
58,0,3.0,6.0,1982.0,0.0,600,19.5,87.5,4.5,960.0,80.0,31.74,7.0,,,1982-2
59,0,3.0,6.0,1982.0,0.0,900,19.5,87.5,5.0,952.0,90.0,40.17,7.0,,,1982-2
60,0,3.0,6.0,1982.0,0.0,1200,20.0,87.0,5.0,952.0,90.0,40.0,7.0,,,1982-2
61,0,3.0,6.0,1982.0,0.0,1500,,,,,,,,,,1982-2
62,0,3.0,6.0,1982.0,0.0,1800,21.0,86.5,5.0,952.0,90.0,40.17,7.0,,,1982-2
63,0,3.0,6.0,1982.0,0.0,2100,,,,,,,,,,1982-2
64,0,4.0,6.0,1982.0,0.0,0,21.5,86.0,4.0,970.0,65.0,22.0,7.0,,,1982-2
65,0,4.0,6.0,1982.0,0.0,300,22.0,85.5,3.0,982.0,45.0,10.0,3.0,,,1982-2
66,0,4.0,6.0,1982.0,0.0,600,22.5,85.0,2.5,986.0,35.0,6.0,3.0,,,1982-2
67,0,4.0,6.0,1982.0,0.0,900,,,,,,,,,,1982-2
68,0,4.0,6.0,1982.0,0.0,1200,23.0,84.0,2.0,988.0,30.0,4.46,2.0,,,1982-2
69,0,4.0,6.0,1982.0,0.0,1500,,,,,,,,,,1982-2
70,0,4.0,6.0,1982.0,0.0,1800,24.0,82.5,2.0,988.0,30.0,4.46,2.0,,,1982-2
71,0,4.0,6.0,1982.0,0.0,2100,,,,,,,,,,1982-2
72,0,5.0,6.0,1982.0,0.0,0,24.5,81.0,1.5,990.0,25.0,3.0,1.0,,,1982-2
73,0,5.0,6.0,1982.0,0.0,300,25.0,81.5,1.5,991.0,20.0,3.0,1.0,,,1982-2
74,0,18.0,7.0,1982.0,0.0,300,18.0,88.0,1.5,,25.0,4.0,1.0,,,1982-3
75,0,18.0,7.0,1982.0,0.0,600,,,,,,,,,,1982-3
76,0,18.0,7.0,1982.0,0.0,900,,,,,,,,,,1982-3
77,0,18.0,7.0,1982.0,0.0,1200,18.3,87.0,2.0,,30.0,5.0,2.0,,,1982-3
78,0,18.0,7.0,1982.0,0.0,1500,,,,,,,,,,1982-3
79,0,18.0,7.0,1982.0,0.0,1800,18.4,86.5,2.0,,30.0,5.0,2.0,,,1982-3
80,0,18.0,7.0,1982.0,0.0,2100,,,,,,,,,,1982-3
81,0,19.0,7.0,1982.0,0.0,0,18.5,86.0,2.0,,30.0,5.0,2.0,,,1982-3
82,0,19.0,7.0,1982.0,0.0,300,18.5,86.0,2.0,,30.0,5.0,2.0,,,1982-3
83,0,19.0,7.0,1982.0,0.0,600,18.7,85.8,2.0,,30.0,5.0,2.0,,,1982-3
84,0,19.0,7.0,1982.0,0.0,900,,,,,,,,,,1982-3
85,0,19.0,7.0,1982.0,0.0,1200,19.0,85.5,1.5,,25.0,4.0,1.0,,,1982-3
86,0,19.0,7.0,1982.0,0.0,1500,,,,,,,,,,1982-3
87,0,19.0,7.0,1982.0,0.0,1800,,,,,,,,,,1982-3
88,0,19.0,7.0,1982.0,0.0,2100,,,,,,,,,,1982-3
89,0,20.0,7.0,1982.0,0.0,0,19.5,85.0,1.5,,20.0,3.0,1.0,,,1982-3
90,0,20.0,7.0,1982.0,0.0,300,,,,,,,,,,1982-3
91,0,12.0,8.0,1982.0,0.0,300,20.0,88.5,1.5,,25.0,3.1,1.0,,,1982-4
92,0,12.0,8.0,1982.0,0.0,600,,,,,,,,,,1982-4
93,0,12.0,8.0,1982.0,0.0,900,,,,,,,,,,1982-4
94,0,12.0,8.0,1982.0,0.0,1200,20.5,87.5,1.5,,25.0,3.1,1.0,,,1982-4
95,0,12.0,8.0,1982.0,0.0,1500,,,,,,,,,,1982-4
96,0,12.0,8.0,1982.0,0.0,1800,20.5,87.0,1.5,,25.0,3.1,1.0,,,1982-4
97,0,12.0,8.0,1982.0,0.0,2100,,,,,,,,,,1982-4
98,0,13.0,8.0,1982.0,0.0,0,,,,,,,,,,1982-4
99,0,18.0,8.0,1982.0,0.0,300,21.0,88.0,,,25.0,3.0,1.0,,,1982-5
100,0,18.0,8.0,1982.0,0.0,600,,,,,,,,,,1982-5
101,0,18.0,8.0,1982.0,0.0,900,,,,,,,,,,1982-5
102,0,18.0,8.0,1982.0,0.0,1200,21.5,87.5,,,25.0,3.0,1.0,,,1982-5
103,0,18.0,8.0,1982.0,0.0,1500,,,,,,,,,,1982-5
104,0,18.0,8.0,1982.0,0.0,1800,,,,,,,,,,1982-5
105,0,18.0,8.0,1982.0,0.0,2100,,,,,,,,,,1982-5
106,0,19.0,8.0,1982.0,0.0,0,,,,,,,,,,1982-5
107,0,19.0,8.0,1982.0,0.0,300,22.0,86.5,,,25.0,3.0,1.0,,,1982-5
108,0,19.0,8.0,1982.0,0.0,600,,,,,,,,,,1982-5
109,0,19.0,8.0,1982.0,0.0,900,,,,,,,,,,1982-5
110,0,19.0,8.0,1982.0,0.0,1200,22.2,86.0,,,25.0,3.0,1.0,,,1982-5
111,0,19.0,8.0,1982.0,0.0,1500,,,,,,,,,,1982-5
112,0,19.0,8.0,1982.0,0.0,1800,,,,,,,,,,1982-5
113,0,19.0,8.0,1982.0,0.0,2100,,,,,,,,,,1982-5
114,0,20.0,8.0,1982.0,0.0,0,,,,,,,,,,1982-5
115,0,20.0,8.0,1982.0,0.0,300,,,,,,,,,,1982-5
116,0,27.0,8.0,1982.0,0.0,300,19.0,88.5,1.5,,25.0,3.0,1.0,,,1982-6
117,0,27.0,8.0,1982.0,0.0,600,,,,,,,,,,1982-6
118,0,27.0,8.0,1982.0,0.0,900,,,,,,,,,,1982-6
119,0,27.0,8.0,1982.0,0.0,1200,20.0,88.0,1.5,,25.0,4.0,1.0,,,1982-6
120,0,27.0,8.0,1982.0,0.0,1500,,,,,,,,,,1982-6
121,0,27.0,8.0,1982.0,0.0,1800,,,,,,,,,,1982-6
122,0,27.0,8.0,1982.0,0.0,2100,,,,,,,,,,1982-6
123,0,28.0,8.0,1982.0,0.0,0,,,,,,,,,,1982-6
124,0,28.0,8.0,1982.0,0.0,300,21.0,88.0,1.5,,25.0,4.0,1.0,,,1982-6
125,0,28.0,8.0,1982.0,0.0,600,,,,,,,,,,1982-6
126,0,28.0,8.0,1982.0,0.0,900,,,,,,,,,,1982-6
127,0,28.0,8.0,1982.0,0.0,1200,21.2,87.7,1.5,,25.0,4.0,1.0,,,1982-6
128,0,28.0,8.0,1982.0,0.0,1500,,,,,,,,,,1982-6
129,0,28.0,8.0,1982.0,0.0,1800,,,,,,,,,,1982-6
130,0,28.0,8.0,1982.0,0.0,2100,,,,,,,,,,1982-6
131,0,29.0,8.0,1982.0,0.0,0,,,,,,,,,,1982-6
132,0,29.0,8.0,1982.0,0.0,300,20.5,85.5,1.5,,25.0,4.0,1.0,,,1982-6
133,0,29.0,8.0,1982.0,0.0,600,,,,,,,,,,1982-6
134,0,29.0,8.0,1982.0,0.0,900,,,,,,,,,,1982-6
135,0,29.0,8.0,1982.0,0.0,1200,21.0,85.0,1.5,,25.0,4.0,1.0,,,1982-6
136,0,29.0,8.0,1982.0,0.0,1500,,,,,,,,,,1982-6
137,0,29.0,8.0,1982.0,0.0,1800,,,,,,,,,,1982-6
138,0,29.0,8.0,1982.0,0.0,2100,,,,,,,,,,1982-6
139,0,30.0,8.0,1982.0,0.0,0,,,,,,,,,,1982-6
140,0,30.0,8.0,1982.0,0.0,300,22.0,85.0,1.5,,25.0,4.0,1.0,,,1982-6
141,0,30.0,8.0,1982.0,0.0,600,,,,,,,,,,1982-6
142,0,30.0,8.0,1982.0,0.0,900,,,,,,,,,,1982-6
143,0,30.0,8.0,1982.0,0.0,1200,23.0,85.0,1.5,,25.0,4.0,1.0,,,1982-6
144,0,30.0,8.0,1982.0,0.0,1500,,,,,,,,,,1982-6
145,0,30.0,8.0,1982.0,0.0,1800,,,,,,,,,,1982-6
146,0,30.0,8.0,1982.0,0.0,2100,,,,,,,,,,1982-6
147,0,31.0,8.0,1982.0,0.0,0,,,,,,,,,,1982-6
148,0,31.0,8.0,1982.0,0.0,300,24.0,84.5,,,25.0,4.0,1.0,,,1982-6
149,0,31.0,8.0,1982.0,0.0,600,,,,,,,,,,1982-6
150,0,31.0,8.0,1982.0,0.0,900,,,,,,,,,,1982-6
151,0,31.0,8.0,1982.0,0.0,1200,25.0,82.0,,,25.0,4.0,1.0,,,1982-6
152,0,31.0,8.0,1982.0,0.0,1500,,,,,,,,,,1982-6
153,0,31.0,8.0,1982.0,0.0,1800,,,,,,,,,,1982-6
154,0,31.0,8.0,1982.0,0.0,2100,,,,,,,,,,1982-6
155,0,1.0,9.0,1982.0,0.0,0,,,,,,,,,,1982-6
156,0,1.0,9.0,1982.0,0.0,300,25.0,81.5,,,20.0,3.0,1.0,,,1982-6
157,0,1.0,9.0,1982.0,0.0,600,,,,,,,,,,1982-6
158,0,1.0,9.0,1982.0,0.0,900,,,,,,,,,,1982-6
159,0,1.0,9.0,1982.0,0.0,1200,25.0,81.3,,,20.0,3.0,1.0,,,1982-6
160,0,1.0,9.0,1982.0,0.0,1500,,,,,,,,,,1982-6
161,0,1.0,9.0,1982.0,0.0,1800,,,,,,,,,,1982-6
162,0,1.0,9.0,1982.0,0.0,2100,,,,,,,,,,1982-6
163,0,2.0,9.0,1982.0,0.0,0,,,,,,,,,,1982-6
164,0,2.0,9.0,1982.0,0.0,300,25.0,81.0,,,20.0,3.0,1.0,,,1982-6
165,0,2.0,9.0,1982.0,0.0,600,,,,,,,,,,1982-6
166,0,2.0,9.0,1982.0,0.0,900,,,,,,,,,,1982-6
167,0,2.0,9.0,1982.0,0.0,1200,25.5,80.0,,,20.0,3.0,1.0,,,1982-6
168,0,2.0,9.0,1982.0,0.0,1500,,,,,,,,,,1982-6
169,0,2.0,9.0,1982.0,0.0,1800,,,,,,,,,,1982-6
170,0,9.0,9.0,1982.0,0.0,300,18.0,89.0,1.5,,25.0,3.0,1.0,,,1982-7
171,0,9.0,9.0,1982.0,0.0,600,,,,,,,,,,1982-7
172,0,9.0,9.0,1982.0,0.0,900,,,,,,,,,,1982-7
173,0,9.0,9.0,1982.0,0.0,1200,18.5,87.0,1.5,,25.0,3.0,1.0,,,1982-7
174,0,9.0,9.0,1982.0,0.0,1500,,,,,,,,,,1982-7
175,0,9.0,9.0,1982.0,0.0,1800,,,,,,,,,,1982-7
176,0,9.0,9.0,1982.0,0.0,2100,,,,,,,,,,1982-7
177,0,10.0,9.0,1982.0,0.0,0,,,,,,,,,,1982-7
178,0,10.0,9.0,1982.0,0.0,300,20.5,85.5,1.5,,25.0,3.0,1.0,,,1982-7
179,0,10.0,9.0,1982.0,0.0,600,,,,,,,,,,1982-7
180,0,10.0,9.0,1982.0,0.0,900,,,,,,,,,,1982-7
181,0,10.0,9.0,1982.0,0.0,1200,,,,,,,,,,1982-7
182,0,29.0,9.0,1982.0,0.0,0,22.0,91.5,2.0,,30.0,3.0,2.0,,,1982-8
183,0,29.0,9.0,1982.0,0.0,300,22.5,92.0,,,30.0,3.0,2.0,,,1982-8
184,0,29.0,9.0,1982.0,0.0,600,,,,,,,,,,1982-8
185,0,29.0,9.0,1982.0,0.0,900,,,,,,,,,,1982-8
186,0,29.0,9.0,1982.0,0.0,1200,,,,,,,,,,1982-8
187,0,15.0,10.0,1982.0,1.0,300,15.5,86.5,2.0,,30.0,5.0,2.0,,,1982-9
188,0,15.0,10.0,1982.0,1.0,600,,,,,,,,,,1982-9
189,0,15.0,10.0,1982.0,1.0,900,,,,,,,,,,1982-9
190,0,15.0,10.0,1982.0,1.0,1200,16.0,85.5,2.5,,35.0,7.0,3.0,,,1982-9
191,0,15.0,10.0,1982.0,1.0,1500,,,,,,,,,,1982-9
192,0,15.0,10.0,1982.0,1.0,1800,16.3,84.5,3.0,,45.0,10.0,3.0,,,1982-9
193,0,15.0,10.0,1982.0,1.0,2100,,,,,,,,,,1982-9
194,0,16.0,10.0,1982.0,1.0,0,16.5,83.5,3.5,,55.0,16.0,4.0,,,1982-9
195,0,16.0,10.0,1982.0,1.0,300,16.5,83.0,3.0,,50.0,14.0,4.0,,,1982-9
196,0,16.0,10.0,1982.0,1.0,600,,,,,,,,,,1982-9
197,0,16.0,10.0,1982.0,1.0,900,,,,,,,,,,1982-9
198,0,16.0,10.0,1982.0,1.0,1200,17.0,82.5,2.5,,40.0,8.0,3.0,,,1982-9
199,0,16.0,10.0,1982.0,1.0,1500,,,,,,,,,,1982-9
200,0,16.0,10.0,1982.0,1.0,1800,17.1,82.5,1.5,,25.0,4.0,2.0,,,1982-9
201,0,16.0,10.0,1982.0,1.0,2100,,,,,,,,,,1982-9
202,0,17.0,10.0,1982.0,1.0,0,,,,,,,,,,1982-9
203,0,16.0,10.0,1982.0,1.0,1200,9.4,84.0,1.5,990.0,25.0,3.0,1.0,,,1982-10
204,0,16.0,10.0,1982.0,1.0,1500,,,,,,,,,,1982-10
205,0,16.0,10.0,1982.0,1.0,1800,,,,,,,,,,1982-10
206,0,16.0,10.0,1982.0,1.0,2100,,,,,,,,,,1982-10
207,0,17.0,10.0,1982.0,1.0,0,,,,,,,,,,1982-10
208,0,17.0,10.0,1982.0,1.0,300,,83.0,2.0,992.0,30.0,4.0,2.0,,,1982-10
209,0,17.0,10.0,1982.0,1.0,600,,,,,,,,,,1982-10
210,0,17.0,10.0,1982.0,1.0,900,,,,,,,,,,1982-10
211,0,17.0,10.0,1982.0,1.0,1200,11.0,82.5,2.0,992.0,30.0,4.0,2.0,,,1982-10
212,0,17.0,10.0,1982.0,1.0,1500,,,,,,,,,,1982-10
213,0,17.0,10.0,1982.0,1.0,1800,12.0,82.0,2.5,994.0,35.0,6.0,3.0,,,1982-10
214,0,17.0,10.0,1982.0,1.0,2100,,,,,,,,,,1982-10
215,0,18.0,10.0,1982.0,1.0,0,12.5,81.5,3.0,986.0,50.0,14.0,4.0,,,1982-10
216,0,18.0,10.0,1982.0,1.0,300,12.7,81.5,3.5,982.0,55.0,18.0,4.0,,,1982-10
217,0,18.0,10.0,1982.0,1.0,600,,,,,,,,,,1982-10
218,0,18.0,10.0,1982.0,1.0,900,,,,,,,,,,1982-10
219,0,18.0,10.0,1982.0,1.0,1200,14.0,80.5,3.5,982.0,55.0,18.0,4.0,,,1982-10
220,0,18.0,10.0,1982.0,1.0,1500,,,,,,,,,,1982-10
221,0,18.0,10.0,1982.0,1.0,1800,14.5,80.0,3.0,986.0,50.0,14.0,4.0,,,1982-10
222,0,18.0,10.0,1982.0,1.0,2100,,,,,,,,,,1982-10
223,0,19.0,10.0,1982.0,1.0,0,15.0,79.5,,995.0,30.0,5.0,2.0,,,1982-10
224,0,19.0,10.0,1982.0,1.0,300,15.0,79.0,,996.0,30.0,4.0,2.0,,,1982-10
225,0,19.0,10.0,1982.0,1.0,600,,,,,,,,,,1982-10
226,0,19.0,10.0,1982.0,1.0,900,,,,,,,,,,1982-10
227,0,19.0,10.0,1982.0,1.0,1200,16.0,78.5,,997.0,25.0,3.0,1.0,,,1982-10
228,0,19.0,10.0,1982.0,1.0,1500,,,,,,,,,,1982-10
229,0,19.0,10.0,1982.0,1.0,1800,,,,,,,,,,1982-10
230,0,19.0,10.0,1982.0,1.0,2100,,,,,,,,,,1982-10
231,0,20.0,10.0,1982.0,1.0,0,,,,,,,,,,1982-10
232,0,20.0,10.0,1982.0,1.0,300,17.0,78.5,,998.0,20.0,3.0,1.0,,,1982-10
233,0,20.0,10.0,1982.0,1.0,600,,,,,,,,,,1982-10
234,0,20.0,10.0,1982.0,1.0,900,,,,,,,,,,1982-10
235,0,20.0,10.0,1982.0,1.0,1200,18.0,78.3,,998.0,20.0,3.0,1.0,,,1982-10
236,0,20.0,10.0,1982.0,1.0,1500,,,,,,,,,,1982-10
237,0,20.0,10.0,1982.0,1.0,1800,,,,,,,,,,1982-10
238,0,20.0,10.0,1982.0,1.0,2100,,,,,,,,,,1982-10
239,0,21.0,10.0,1982.0,1.0,0,,,,,,,,,,1982-10
240,0,21.0,10.0,1982.0,1.0,300,19.0,79.2,,998.0,20.0,3.0,1.0,,,1982-10
241,0,21.0,10.0,1982.0,1.0,600,,,,,,,,,,1982-10
242,0,21.0,10.0,1982.0,1.0,900,,,,,,,,,,1982-10
243,0,21.0,10.0,1982.0,1.0,1200,21.0,81.0,,998.0,20.0,3.0,1.0,,,1982-10
244,0,21.0,10.0,1982.0,1.0,1500,,,,,,,,,,1982-10
245,0,21.0,10.0,1982.0,1.0,1800,,,,,,,,,,1982-10
246,0,21.0,10.0,1982.0,1.0,2100,,,,,,,,,,1982-10
247,0,22.0,10.0,1982.0,1.0,0,,,,,,,,,,1982-10
248,0,22.0,10.0,1982.0,1.0,300,,,,,,,,,,1982-10
249,0,28.0,11.0,1982.0,1.0,300,7.0,88.0,1.5,,25.0,3.0,1.0,,,1982-11
250,0,28.0,11.0,1982.0,1.0,600,,,,,,,,,,1982-11
251,0,28.0,11.0,1982.0,1.0,900,,,,,,,,,,1982-11
252,0,28.0,11.0,1982.0,1.0,1200,7.5,85.5,2.0,,30.0,5.0,2.0,,,1982-11
253,0,28.0,11.0,1982.0,1.0,1500,,,,,,,,,,1982-11
254,0,28.0,11.0,1982.0,1.0,1800,,,,,,,,,,1982-11
255,0,28.0,11.0,1982.0,1.0,2100,,,,,,,,,,1982-11
256,0,29.0,11.0,1982.0,1.0,0,,,,,,,,,,1982-11
257,0,29.0,11.0,1982.0,1.0,300,8.5,83.5,1.5,,25.0,4.0,1.0,,,1982-11
258,0,29.0,11.0,1982.0,1.0,600,,,,,,,,,,1982-11
259,0,29.0,11.0,1982.0,1.0,900,,,,,,,,,,1982-11
260,0,29.0,11.0,1982.0,1.0,1200,,,,,,,,,,1982-11
261,0,2.0,12.0,1982.0,1.0,1200,7.5,84.0,1.5,,25.0,3.0,,,,1982-12
262,0,2.0,12.0,1982.0,1.0,1500,,,,,,,,,,1982-12
263,0,2.0,12.0,1982.0,1.0,1800,,,,,,,,,,1982-12
264,0,2.0,12.0,1982.0,1.0,2100,,,,,,,,,,1982-12
265,0,3.0,12.0,1982.0,1.0,0,,,,,,,,,,1982-12
266,0,3.0,12.0,1982.0,2.0,300,9.0,82.0,1.5,,25.0,3.0,,,,1982-12
267,0,3.0,12.0,1982.0,1.0,600,,,,,,,,,,1982-12
268,0,3.0,12.0,1982.0,1.0,900,,,,,,,,,,1982-12
269,0,3.0,12.0,1982.0,2.0,1200,9.5,79.5,1.5,,25.0,3.0,,,,1982-12
270,0,3.0,12.0,1982.0,1.0,1500,,,,,,,,,,1982-12
271,0,3.0,12.0,1982.0,1.0,1800,,,,,,,,,,1982-12
272,0,3.0,12.0,1982.0,1.0,2100,,,,,,,,,,1982-12
273,0,4.0,12.0,1982.0,2.0,0,9.7,79.0,1.5,,25.0,3.0,,,,1982-12
274,0,4.0,12.0,1982.0,1.0,300,,,,,,,,,,1982-12
275,0,4.0,12.0,1982.0,1.0,600,,,,,,,,,,1982-12
276,0,4.0,12.0,1982.0,1.0,900,,,,,,,,,,1982-12
277,0,4.0,12.0,1982.0,1.0,1200,,,,,,,,,,1982-12
278,0,4.0,12.0,1982.0,1.0,1500,,,,,,,,,,1982-12
279,0,4.0,12.0,1982.0,1.0,1800,,,,,,,,,,1982-12
280,0,4.0,12.0,1982.0,1.0,2100,,,,,,,,,,1982-12
281,0,5.0,12.0,1982.0,1.0,0,,,,,,,,,,1982-12
282,0,5.0,12.0,1982.0,2.0,300,,,,,,,,,,1982-12
283,1,15.0,7.0,1982.0,1.0,300,20.5,69.0,1.5,,25.0,3.0,1.0,,,1982-13
284,1,15.0,7.0,1982.0,0.0,600,,,,,,,,,,1982-13
285,1,15.0,7.0,1982.0,0.0,900,,,,,,,,,,1982-13
286,1,15.0,7.0,1982.0,1.0,1200,21.0,68.0,1.5,,25.0,3.0,1.0,,,1982-13
287,1,15.0,7.0,1982.0,0.0,1500,,,,,,,,,,1982-13
288,1,15.0,7.0,1982.0,0.0,1800,,,,,,,,,,1982-13
289,1,15.0,7.0,1982.0,0.0,2100,,,,,,,,,,1982-13
290,1,16.0,7.0,1982.0,0.0,0,,,,,,,,,,1982-13
291,1,16.0,7.0,1982.0,1.0,300,22.5,67.0,1.5,,25.0,3.0,1.0,,,1982-13
292,1,16.0,7.0,1982.0,0.0,600,,,,,,,,,,1982-13
293,1,16.0,7.0,1982.0,0.0,900,,,,,,,,,,1982-13
294,1,16.0,7.0,1982.0,1.0,1200,,,,,,,,,,1982-13
295,1,1.0,10.0,1982.0,1.0,300,13.5,71.0,1.5,,25.0,3.0,1.0,,,1982-14
296,1,1.0,10.0,1982.0,1.0,600,,,,,,,,,,1982-14
297,1,1.0,10.0,1982.0,1.0,900,,,,,,,,,,1982-14
298,1,1.0,10.0,1982.0,1.0,1200,14.0,70.0,2.0,,30.0,5.0,2.0,,,1982-14
299,1,1.0,10.0,1982.0,1.0,1500,,,,,,,,,,1982-14
300,1,1.0,10.0,1982.0,1.0,1800,,,,,,,,,,1982-14
301,1,1.0,10.0,1982.0,1.0,2100,,,,,,,,,,1982-14
302,1,2.0,10.0,1982.0,1.0,0,,,,,,,,,,1982-14
303,1,2.0,10.0,1982.0,1.0,300,14.5,69.0,1.5,,25.0,3.0,1.0,,,1982-14
304,1,2.0,10.0,1982.0,1.0,600,,,,,,,,,,1982-14
305,1,2.0,10.0,1982.0,1.0,900,,,,,,,,,,1982-14
306,1,2.0,10.0,1982.0,1.0,1200,,,,,,,,,,1982-14
307,1,4.0,11.0,1982.0,2.0,1200,11.5,66.0,1.5,999.0,25.0,3.0,1.0,,,1982-15
308,1,4.0,11.0,1982.0,1.0,1500,,,,,,,,,,1982-15
309,1,4.0,11.0,1982.0,1.0,1800,,,,,,,,,,1982-15
310,1,4.0,11.0,1982.0,1.0,2100,,,,,,,,,,1982-15
311,1,5.0,11.0,1982.0,2.0,0,11.7,65.7,2.0,997.0,30.0,5.0,2.0,,,1982-15
312,1,5.0,11.0,1982.0,2.0,300,12.5,65.0,2.5,995.0,35.0,7.0,3.0,,,1982-15
313,1,5.0,11.0,1982.0,1.0,600,,,,,,,,,,1982-15
